3.120947068068329777e+00 -8.884145365695179652e-01 4.079268290309548739e+00
9.569478816178740743e+00 -1.478340745730948980e+00 -1.504879164462443963e+00
9.789813465397342540e+00 4.821170736680851832e+00 -2.929971129951346231e+00
3.506431550935906749e+00 -2.865158685504618497e+00 -2.905311077795015962e+00
1.591806461824424757e+00 -1.201815376588220552e+01 -1.082679275765568150e+01
-3.636356741426048256e+00 -6.323131371709010295e+00 2.000739159487083363e+00
-5.712487346141139177e+00 -8.832048949700558538e+00 9.125320532345833513e+00
-1.507095993197511419e+00 3.583940599286032924e-01 -9.026849045105258540e+00
-3.420457536219019712e+00 6.969471858993401270e-01 -7.231905934317882867e+00
2.360580268806012683e+00 -3.773924191421430763e+00 -1.832765882897235077e+00
