5.011893909895044635e+04 1.666966313559464470e+04 5.338173036400200544e+03 2.253891721746868768e+02 5.982068642440403892e+03 3.057765402394849389e+03 6.352931118306868484e+03 3.735983009955834405e+03 1.464081891376228850e+04 1.132480898799386705e+04 7.247799333396932298e+02 1.997003353946966229e+02 7.178329143257396026e+03 4.868509881012970254e+03 4.722619546263451048e+04 1.584760645097727866e+04 2.917565842051899745e+04 2.846767601349738015e+03 1.124829533948671269e+04 1.801787754807043257e+03 5.608768862584740418e+03 4.865138555485206598e+04 3.480854262999426737e+03 8.981479455505892474e+03 1.170224603138771272e+04 1.869635041982225812e+04 5.118524649684512951e+03 1.521204830662707172e+04 2.324541261936884985e+04 7.207673321649335776e+03 2.252402268154901685e+04 8.301908222455615032e+03 2.433735450465989197e+04 2.917640763675001836e+03 7.098163777564972406e+03 2.004670586222571001e+04 3.422825183802831452e+04 3.066160235954383097e+04 8.335008654917874082e+03 1.492909929672427643e+04
1.666966313559463742e+04 5.013633780639799807e+04 2.891552775987124551e+04 1.401297683025831429e+04 3.687351766693952959e+04 1.796204064047287102e+04 7.963136058309526561e+03 3.287169818721571937e+04 2.102424817266063110e+04 2.040312307289062801e+02 1.941061406105574497e+04 1.208100309251262297e+04 5.636142562312953487e+03 1.604487632563955231e+04 1.786782174799808490e+04 3.576821384124305769e+04 1.763167467549940193e+04 1.765745502402098282e+04 2.745865673841476018e+04 7.878142290258107096e+03 1.102299257770873737e+04 1.416035150949583658e+04 1.239852338827235508e+04 3.098184799033343006e+04 1.532008407618157253e+04 4.094059417178488366e+04 3.806084769016472274e+04 2.205899546203474165e+04 2.713828420310131696e+04 6.346603685304133933e+02 1.709012637304485179e+04 2.596814815150234790e+04 3.705022760686468246e+04 2.294568927296355105e+04 1.976421219882300647e+04 2.443692384647442668e+04 3.482867068301441032e+04 1.554473565970671007e+04 1.916913619749695499e+04 1.470574387594876862e+04
5.338173036400201454e+03 2.891552775987124187e+04 5.015127723303875246e+04 7.410854688029246063e+03 1.010300268456971935e+04 2.921792916849487665e+04 1.639643737967735433e+04 1.228845048274294277e+04 1.544117012063584116e+04 8.037423089044916196e+03 7.975095433953036263e+03 3.903178765532947000e+04 1.526110951081815438e+04 1.429542705785445651e+04 5.501012572867524796e+03 2.258849431652309795e+04 7.388600251789244794e+03 8.066407902018496316e+03 1.690520322669155939e+04 1.228301152455938336e+03 6.414053804229976777e+03 2.196564035321664505e+03 3.969167951588977758e+03 1.744946071858757932e+04 1.386165903296311444e+04 2.561125911479186470e+04 2.551902678027688307e+04 1.070793907912036957e+04 1.360266402178722819e+04 1.947484239594540122e+04 1.137817949463072910e+04 1.202246613268774490e+04 1.469524378629664534e+04 6.526826335963890415e+03 2.745616473220816260e+04 1.425225671419958780e+04 1.646506989942563814e+04 1.766924845050956355e+04 4.423020603230211418e+04 8.728270376602069518e+03
2.253891721746893495e+02 1.401297683025831066e+04 7.410854688029244244e+03 5.013339494740273949e+04 1.128982237945490124e+04 2.697133008387530936e+03 1.422554274529036093e+03 4.013758621821449196e+04 2.731661485104773965e+04 2.713178560104293138e+04 1.900230880169043303e+04 1.134369043113190310e+04 3.769009417560292786e+04 3.534877772840963644e+03 8.465704292029912494e+02 9.485262074055818857e+02 6.106494017318749684e+03 4.452126389399561594e+04 1.054953273248280311e+04 2.921156528928752959e+04 1.937655319168096071e+02 3.341644551346858094e+01 3.643469689271622337e+04 3.501147906395039172e+04 2.656017225680337560e+03 2.316754728133998651e+04 1.509235497580125229e+04 1.431131423466291562e+04 1.021913367489441407e+04 2.694351448743493165e+03 8.236245910510233443e+03 8.191931137827326893e+03 1.726153476905092612e+04 3.916591767215014988e+04 5.618629045190392389e+03 2.029657000513935418e+04 1.428418057573838951e+03 1.193174539993378130e+04 3.803291580873532894e+03 1.541342791906630191e+04
5.982068642440399344e+03 3.687351766693952959e+04 1.010300268456971571e+04 1.128982237945490124e+04 5.007106209900425165e+04 1.631768091738278417e+04 1.205387324211086889e+04 2.631577559627042137e+04 1.035860020261095815e+04 1.332399137801083270e+03 2.906341541660286384e+04 5.703845743057382606e+03 2.545638475467882472e+03 1.901850803594082754e+04 9.684317575963377749e+03 2.875222908744932647e+04 6.894125524326459526e+03 1.254296974843060161e+04 1.944790916900568845e+04 1.605181383640969216e+04 2.443425107716278944e+04 5.401274965993055048e+03 5.481593191987878527e+03 1.592753845979191101e+04 1.517513047724347052e+04 1.953239104948105523e+04 3.588321805215302447e+04 1.614405910257882533e+04 1.434370010542636919e+04 3.825899396461934884e+03 5.303207396497329682e+03 2.789797736769081166e+04 2.395970150229429419e+04 1.734075825518962665e+04 1.631789876606190410e+04 7.842791354387042702e+03 2.148087991495465758e+04 1.992311118047524360e+03 4.262467292061752232e+03 5.288723664480378829e+03
3.057765402394848934e+03 1.796204064047287466e+04 2.921792916849487665e+04 2.697133008387526388e+03 1.631768091738278054e+04 5.006241177790537040e+04 2.170109536986648436e+03 6.277419591418074560e+03 4.424069299451440202e+03 6.338581627354818693e+02 2.328213413696634962e+04 3.621203727507451549e+04 3.606159914472586479e+03 5.859640689467232733e+02 5.442751715561756100e+03 2.476063858956851982e+04 9.341499995342730472e+03 4.359573432493049950e+03 3.200671736704674458e+03 4.213081578529804574e+02 6.799684540063809379e+01 4.859064553595399047e+03 1.009079412463987296e+03 9.129215533121869157e+03 1.329972907809970457e+04 7.233076469118560453e+03 2.392036343227284669e+04 1.493371286901130043e+04 1.182682357187313755e+04 2.192641083379782140e+04 4.079519828220418276e+03 2.357323345986659842e+04 6.804985897121349808e+03 6.167254950950447210e+02 4.802038433583468577e+04 8.071646880769801101e+03 1.624351570925413216e+04 7.125830756818473333e+00 1.835930524468849399e+04 3.159554315005977060e+03
6.352931118306868484e+03 7.963136058309522923e+03 1.639643737967735797e+04 1.422554274529035865e+03 1.205387324211087252e+04 2.170109536986650255e+03 5.011865524739652756e+04 3.980427491345587441e+03 8.179983714392405091e+03 2.370978054663114381e+04 2.537534597078331444e+03 1.846002115431884886e+04 1.307636263212777521e+04 3.943001928909030539e+04 4.678869491554150045e+03 1.546310883759382705e+04 9.339588256870883924e+03 2.491554376901397472e+00 2.604084374831811510e+04 9.124824076433358641e+03 4.407601968751804816e+04 1.008744709459389196e+04 2.021108015807201127e+03 1.098549214384426250e+03 2.595487796694696954e+04 5.966434047717170870e+03 9.192923695350134949e+03 7.779946814417274254e+03 1.021441018212908239e+04 2.676903417903043010e+04 1.228442750319019797e+04 1.052436431181993430e+04 1.065964236868819899e+04 6.017916696716479237e+03 1.331720201080908510e+03 3.042147495729460843e+03 1.035581376743993678e+04 1.459750641235445801e+04 1.855067590365616343e+04 1.045495897391570179e+04
3.735983009955836224e+03 3.287169818721571937e+04 1.228845048274294277e+04 4.013758621821449196e+04 2.631577559627042501e+04 6.277419591418074560e+03 3.980427491345586532e+03 5.012223898436449235e+04 2.172651592049860119e+04 7.832057708360044671e+03 2.410715088907380778e+04 6.250116607314490466e+03 1.773998543655356116e+04 1.406579104930303947e+04 2.784522210772855942e+03 1.292309403834503064e+04 1.443626580144331638e+04 3.889277645258600387e+04 2.519995104737512884e+04 3.086395499977536383e+04 5.847630285563229336e+03 3.567800177396582058e+03 3.539360459700856882e+04 4.392281246949716297e+04 1.973061377898389082e+03 3.841274915359183797e+04 2.509156414149975535e+04 2.704093767024149201e+04 2.193523058072342610e+04 1.580162528832647922e+03 1.738958460826536611e+04 2.071430470371135380e+04 3.118919802126355717e+04 4.583533463668088370e+04 9.911480611348462844e+03 2.985548894891619420e+04 1.334937577197339124e+04 8.525583816181549992e+03 6.014342075648148239e+03 2.116371049033955933e+04
1.464081891376228850e+04 2.102424817266062746e+04 1.544117012063583752e+04 2.731661485104773965e+04 1.035860020261095815e+04 4.424069299451434745e+03 8.179983714392405091e+03 2.172651592049860119e+04 5.011690255295727547e+04 2.162537308400816983e+04 1.999315052347368328e+04 8.614100538571568904e+03 3.137986215849305518e+04 2.057244569990359741e+04 1.677425596344282167e+04 2.085011200336793991e+04 2.716872418938022747e+04 3.806033290560788009e+04 3.038839016652765713e+04 1.097577509916477902e+04 9.338014219427304852e+03 1.224455094634874877e+04 3.123093709255599970e+04 2.294722152751744943e+04 2.023504473112466439e+04 2.755815751087600438e+04 2.978477034715630725e+04 1.382390118447041459e+04 3.186548578101522799e+04 6.505071589452596754e+02 2.624272803576261504e+04 2.099169418136220338e+04 3.728670469519796461e+04 2.189854954113363056e+04 6.995183288606564929e+03 2.509250204595003379e+04 2.272038055318538682e+04 3.560529877889423369e+04 9.936192416220781524e+03 3.304381023592283600e+04
1.132480898799387069e+04 2.040312307289019031e+02 8.037423089044921653e+03 2.713178560104293138e+04 1.332399137801083953e+03 6.338581627354835746e+02 2.370978054663114381e+04 7.832057708360044671e+03 2.162537308400817346e+04 5.004585660839829507e+04 1.504423629068650143e+03 1.519414073228414782e+04 4.372422462813188031e+04 9.759652675172234012e+03 1.135514597681150553e+04 9.049193313507381390e+03 5.034438814614547482e+03 1.640302645492508964e+04 5.259818689584310960e+03 7.888073217100803959e+03 1.674073301879483552e+04 1.341590248442927987e+04 8.944123420999132577e+03 5.859156517191361672e+03 2.537109560466894982e+04 1.253507867311593145e+03 3.975423389097373729e+03 1.199084000661425307e+03 3.395016164735579423e+03 5.319334601147802459e+03 4.167198986303195852e+03 1.291867641447291362e+03 2.913790474518802057e+03 7.474196803831823672e+03 1.137798509505519633e+03 7.345329317657640331e+02 8.809685383784728401e+03 2.481268326497394810e+04 9.345398418671069521e+03 5.095703063665516311e+03
