3.001929215033627862e+00 -9.059032346157495086e-01 4.069547106222896282e+00
9.619783454209006379e+00 -1.460493672986807212e+00 -1.471125887770830643e+00
9.912121576990292837e+00 4.822592835173834303e+00 -2.949794563803649794e+00
3.434288692236887375e+00 -3.164086807868718321e+00 -2.926266344749007597e+00
1.392708146569646921e+00 -1.207574344023915636e+01 -1.083797838133794578e+01
-3.558492845572140961e+00 -6.002535959081382266e+00 1.974474222983001459e+00
-5.746468395320103006e+00 -8.882903177804465145e+00 9.208942810373757837e+00
-1.438898969224590596e+00 4.091527745887802436e-01 -8.951956870047157011e+00
-3.377184675031415395e+00 8.382575135746771489e-01 -7.231905934317882867e+00
2.260863897398269984e+00 -3.918704403831005045e+00 -1.832765882897235077e+00
-3.750323565368562484e+00 1.163964046614603909e+01 -8.480556416108725459e-02
-6.808551336248749308e+00 5.561509491897296265e+00 -7.670786883861424599e+00
1.351410050178375233e+00 -1.225675397177132453e+01 -8.345239067639525388e+00
1.270720765641458749e+00 4.492265145273394822e+00 1.076738666489442497e+00
