4.139256102761633471e+00 -5.144361396601287995e-01 4.069547106222896282e+00
9.310365698408601176e+00 -1.980591915692210492e+00 -1.471125887770830643e+00
1.055514493919802455e+01 4.125586038207857520e+00 -2.949794563803649794e+00
3.938275913396346528e+00 -2.988589102211934634e+00 -2.926266344749007597e+00
1.610899152278772117e+00 -1.174533426194228625e+01 -1.083797838133794578e+01
-4.055726599808579635e+00 -7.511829945491033556e+00 1.974474222983001459e+00
-5.698491969408753910e+00 -9.932541719545067593e+00 9.208942810373757837e+00
-1.056406014809253557e+00 3.634197953470735820e-01 -8.951956870047157011e+00
-3.420457536219019712e+00 6.969471858993401270e-01 -7.231905934317882867e+00
2.360580268806012683e+00 -3.773924191421430763e+00 -1.832765882897235077e+00
