3.146891699959358135e+00 -9.338164845020435756e-01 4.152489481303830665e+00
9.605680587940549131e+00 -1.584068405888213960e+00 -1.420459606320342738e+00
9.993415602412486720e+00 4.659641551032541962e+00 -2.708649866811871476e+00
3.453410180682147335e+00 -2.863001486977696075e+00 -2.893117710665924491e+00
1.763276913605182017e+00 -1.204720194593950033e+01 -1.056736460420011170e+01
-3.468298771491292065e+00 -6.207668585349928492e+00 2.015187548279898877e+00
-5.434207080799113854e+00 -8.888819030358829920e+00 9.077800486859642248e+00
-1.386785485045425537e+00 3.968261457459134056e-01 -8.873699038921589732e+00
-3.549212104870812290e+00 7.738048749292257833e-01 -7.335413731104566182e+00
2.414764313967993292e+00 -3.896909069493066813e+00 -1.877394949873570029e+00
-3.890805630910986412e+00 1.174739404748108562e+01 3.187535869846296575e-03
-6.660026334652496161e+00 4.964404775284863902e+00 -7.833453873180538096e+00
1.347716895041305207e+00 -1.222487234613585017e+01 -8.390223322451578980e+00
1.091089381860574248e+00 4.559871583784592453e+00 1.058515250139802744e+00
-7.570803184343420922e-01 -1.896988072898682098e+00 -9.266170382833017527e+00
-4.532306094218377268e+00 -2.738264684337556432e+00 6.691228131900868625e+00
2.225486021955249250e+00 -1.081047055358173381e+01 1.947141489858563279e+00
-2.376776498567600537e+00 -4.200628186899914240e+00 3.801215010566089347e+00
6.398088989569679086e+00 5.531365685431327783e+00 -5.313256706666329876e+00
-2.029418412187077969e+00 1.939930932301844990e+00 6.278000487959539910e+00
-3.024305956358678049e+00 -1.056852116919100082e+00 -6.938758245003136871e+00
-7.369266069378892503e+00 5.331047784794417765e+00 8.534887855475604468e+00
-4.679478937479034095e-01 6.367230523386727903e+00 2.250231175095440239e+00
-4.045504058555583704e+00 2.149942723205189754e+00 9.731116610997720073e+00
-2.276613021695013672e-01 9.638202382955318726e+00 -1.645011044114799859e+01
5.247450852997537218e+00 1.316235523583370592e-01 -1.837060723034147580e+00
