2.665012731157340387e+00 -7.894942451661259852e-01 3.670373266285043012e+00
9.304442759837915133e+00 -1.635697556506070516e+00 -1.587072968043875765e+00
9.922486759305748194e+00 4.821934614432901611e+00 -2.949794563803649794e+00
3.409005294122049001e+00 -2.911739238566325660e+00 -2.926266344749007597e+00
1.520293789595502432e+00 -1.202149432175083987e+01 -1.083797838133794578e+01
-3.532956742137191686e+00 -6.363805613939491401e+00 1.974474222983001459e+00
-5.705283529880198934e+00 -8.873765865505250261e+00 9.208942810373757837e+00
-1.418594333926364026e+00 4.242922235153787081e-01 -8.951956870047157011e+00
-3.553205225288016411e+00 4.622098155260425112e-01 -7.015873286827053690e+00
2.409460637127494032e+00 -3.460340535262068418e+00 -1.600362154082088484e+00
