-3.667569403162246111e+00 -1.559295131760224384e+00 -4.237769790217864041e-01
-2.434246583627996952e+00 3.277554603143232992e+00 5.484043562927945814e+00
-5.181955718642151432e+00 7.941356946587332821e+00 1.578704801607296426e+00
1.301173385670509575e+01 2.452879555503349740e-01 1.704840723570770988e+00
-3.929211482932818966e-01 -2.533875740055515191e+00 4.945983513631532880e+00
1.479229054034433499e+00 2.021149332761922324e-01 7.276465707345950440e-01
1.610868552442160428e+00 -6.858632482441170630e+00 -1.349063475217306518e+00
6.512183238557387455e+00 1.796733168299674110e+00 -8.930498140539553376e+00
-1.982568562085053054e+00 -5.605867734384917256e+00 2.088250851611417325e+00
-6.822531467085426904e+00 7.740794012173403793e+00 -2.411114791074367769e+00
1.720010677557044287e+00 -7.515444403162344855e+00 -9.613422885633774229e+00
2.354822855557786809e+00 3.045106912559790935e+00 -1.448382081327982895e+01
