3.207591184787257355e+00 -8.824249380916286967e-01 4.129855854724410413e+00
9.593237139901406252e+00 -1.542773213380833175e+00 -1.514500413967263315e+00
9.982522066724364151e+00 4.788772476480208873e+00 -2.873907296002567335e+00
3.357250046140336064e+00 -2.871584167001783872e+00 -2.880873166732456081e+00
1.606464575803418837e+00 -1.184365181782031762e+01 -1.078334606475254631e+01
-3.504905900118088891e+00 -6.321845370315331003e+00 2.015300642924770624e+00
-5.647068146797593613e+00 -8.909253744011202514e+00 9.170510822712454768e+00
-1.379877368938667859e+00 4.093409153730347971e-01 -8.920694527234580562e+00
-3.447394575443126108e+00 5.825942000353854233e-01 -7.286055024237258593e+00
2.391616120349704833e+00 -3.838897744011203095e+00 -1.830108052532226415e+00
-3.843173689120050085e+00 1.177863314506553571e+01 -8.839647834173021412e-02
-6.639542544945504332e+00 5.248510434189585183e+00 -7.664835161065282954e+00
