2.803192692257607366e+00 -9.858849860161869039e-01 4.065308547750426271e+00
9.549349299246218337e+00 -1.289247585404593721e+00 -1.441234726385390186e+00
9.960221074765973626e+00 4.787715007461893713e+00 -2.920639296160292719e+00
3.516744559454944241e+00 -2.964622560751123626e+00 -2.955501481808644915e+00
1.503191325905008480e+00 -1.209769221917637161e+01 -1.079296711758557592e+01
-3.597556364932577022e+00 -6.344070680292587028e+00 1.897283585254232907e+00
-5.982589857284926538e+00 -8.790434980240615204e+00 9.370726137431699243e+00
-1.205052802147645430e+00 2.973094974422689218e-01 -9.122731892857139258e+00
-3.326615097336286464e+00 6.235758080763352806e-01 -7.100879288692174107e+00
2.217979567724691403e+00 -3.648628693615136864e+00 -1.595083709949776996e+00
-3.667473523744957387e+00 1.148853811918681522e+01 -1.110168994049839375e-01
-6.690627698778141230e+00 4.880917913171639810e+00 -7.779836719722344363e+00
