-5.803819437999366393e+00 5.280211289741211234e-01 -3.983604862596419882e-01
1.420448910398890163e+01 -3.711994239776108984e+00 4.955217541207214138e-01
5.702638785328097981e+00 -1.382636631599159749e+01 7.204587103676992621e-01
-3.028783651586034242e+00 -1.930454771943831194e+00 -1.037499704335767170e+01
4.504441412803069505e-02 6.282406669200648608e+00 -5.559095603915047867e+00
-3.943132850396252831e+00 4.896384157302414053e+00 -3.458686401856055692e+00
-7.469875331616441017e+00 -6.164070591047179803e+00 -5.230138683545138001e+00
-3.734677718130860580e+00 1.169623812887697012e+00 4.702434366858873283e+00
-2.977408859152285814e+00 1.346960609094944861e+00 -1.414860150021977292e+00
-3.804417482459741429e+00 5.668707601198157420e+00 -2.871023201445452311e-01
4.426463216688921953e+00 2.529799892456754962e-01 -4.329284051431049107e+00
-6.516998174516204223e+00 2.995287259812335900e-01 3.485188528415972709e+00
