3.123815113932867593e+00 -9.507470903382403415e-01 4.111579402310606035e+00
9.482641810630870083e+00 -1.368963285214907843e+00 -1.442357605898165529e+00
9.946786717228720320e+00 4.832017827361270612e+00 -2.878061398634450097e+00
3.414374858755380160e+00 -2.947853023753669977e+00 -2.898497521945472943e+00
1.586748551025542575e+00 -1.189579576009519357e+01 -1.078536990829018727e+01
-3.617647744362779250e+00 -6.325691523413174089e+00 1.946355254376699984e+00
-5.631526655293113137e+00 -8.847586134711489692e+00 9.204523901817870168e+00
-1.587396658114666348e+00 3.229695865794776077e-01 -8.962028681735548119e+00
-3.408161062956038823e+00 6.552406219104756069e-01 -7.241641982460349958e+00
2.364720509599546716e+00 -3.807651303464771431e+00 -1.778327159977050709e+00
-3.654272759426029804e+00 1.164275486776542756e+01 -9.920535750992505453e-02
-6.892924296418073915e+00 5.186008933626584216e+00 -7.757978190079765746e+00
1.478896001309007779e+00 -1.241261223552992021e+01 -8.279537154594684978e+00
1.221226524845113293e+00 4.647908441244652522e+00 1.145489067474288580e+00
-7.724126560658670648e-01 -1.829928467709929230e+00 -9.245911040013529814e+00
-4.667101657565051021e+00 -2.885626466104282528e+00 6.617035364776985951e+00
2.139244848675841304e+00 -1.114156847916137139e+01 1.982195844686670316e+00
-2.343437130907937593e+00 -4.284090456667807523e+00 3.910283773654267936e+00
6.521442068931714076e+00 5.793803986970117670e+00 -5.235964604375680231e+00
-1.976293667788080244e+00 1.992790021902938191e+00 6.205068195689348975e+00
-2.934489427510389881e+00 -1.114112698516771749e+00 -6.943677804660651098e+00
-7.529645036090725441e+00 5.124124316885954933e+00 8.566992569505693211e+00
-3.314481227177147327e-01 6.269784780887185605e+00 2.274729621284541814e+00
-3.962367484915345184e+00 2.228067908284919962e+00 9.528429623843313934e+00
-1.583405101624199285e-01 9.833022056274661082e+00 -1.645112299554253710e+01
5.480375079866260712e+00 5.137010160391293212e-01 -1.757488713056539309e+00
7.086015966507615005e-01 -1.249539340965307233e+01 -1.371826563659217069e+00
2.290180247127940660e+00 9.209777355746387784e+00 -3.351571295095875591e+00
-5.056316387352906894e+00 -3.229180335292226811e+00 5.708242097640924939e+00
2.142254246164744469e+00 -3.254102458397022168e+00 3.155958750821239445e+00
5.346957294932460636e-01 6.045171025676852494e+00 -4.447561328917197798e+00
-2.005772769107388775e+00 -2.408451162342222229e+00 -9.258058164144664204e+00
